approx_payout_date,country,currency,num_order,num_payouts,payout_type,previous_payouts,sale_duration,sale_duration2,show_map,user_age,venue_address,venue_name,fraud,event_id,cost,availability,quantity_total,quantity_sold
1315242000,US,USD,1,1,CHECK,18,5.0,5,0,91,,,False,1952117.0,1000.0,1.0,1.0,1
1315353600,US,USD,17,15,CHECK,64,0.0,0,0,690,,,False,1984273.0,319.0,8.0,70994.0,18
1313045700,US,USD,6,0,CHECK,2,4.0,4,1,180,1036 NE Alberta Street,Alberta Street Public House,False,1984997.0,4.68,1.0,75.0,10
1316746800,US,USD,0,0,,0,16.0,16,1,94,:2054 Plainfield Avenue ,Orange Park Public Library,True,2012221.0,,1.0,1000.0,0
1317879000,GB,GBP,22,0,ACH,5,30.0,52,1,77,Community Resource Centre,The Well Church,False,2017501.0,6.22,2.0,200.0,59
1322613000,CA,CAD,5,5,ACH,22,107.0,107,0,442,,,False,2017541.0,530.0,2.0,13.0,5
1317852900,US,USD,4,12,CHECK,273,52.0,52,0,186,252 Charlotte St.,,False,2017743.0,30.0,1.0,9.0,5
1322762400,CA,CAD,32,0,ACH,3,102.0,102,1,0,1055 Canada Place,Vancouver Convention Centre,False,2050097.0,660.0,2.0,1100.0,71
1319180100,US,USD,26,1,ACH,2,51.0,60,1,96,477 King Street,PURE Theatre (formerly Charleston Ballet Theater),False,2050109.0,50.0,1.0,160.0,41
1315550700,US,USD,8,6,CHECK,40,18.0,18,1,129,930 10th Avenue ,The 10th Avenue Theatre ,False,2050707.0,18.0,1.0,107.0,20
1318197600,US,USD,1,0,ACH,21,26.0,41,1,0,5000 Bardstown Road ,Wildwood Country Club,False,2083423.0,3163.25,6.0,8.0,1
1319324400,US,USD,4,0,CHECK,1,40.0,40,0,443,,,False,2148448.0,2.0,1.0,10.0,3
1319760000,US,USD,2,0,CHECK,9,32.0,44,0,0,,826 Valencia Street,False,2148592.0,485.0,1.0,40.0,4
1319842800,GB,GBP,14,0,ACH,1,38.0,38,1,0,,Neidpath Castle,False,2180904.0,16.0,3.0,2500.0,46
1318820400,GB,GBP,2,12,ACH,65,20.0,20,0,1149,Bentham House,UCL Faculty of Laws,False,2181410.0,1754.4,2.0,35.0,5
1319000400,US,USD,82,4,ACH,219,28.0,29,1,511,1475 S. Colorado Blvd,Courtyard Denver Cherry Creek,False,2181600.0,10.0,2.0,200.0,153
1320818400,US,USD,2,1,CHECK,1,31.0,31,1,14,11 CENTRAL AVENUE,ST. PETERSBURG YACHT CLUB,False,2213666.0,19540.0,8.0,2516.0,4
1320274800,US,USD,17,0,CHECK,1,38.0,38,0,353,Hariri Building,McDonough School of Business,False,2214308.0,62.23,4.0,400.0,48
1317785400,US,USD,1,0,CHECK,1,8.0,8,1,88,59 Franklin Street,Franklin's Lab,False,2214558.0,25.0,1.0,6.0,1
1319752800,US,USD,22,3,CHECK,8,25.0,25,1,372,8830 8th St SE,Lake Country Baptist Church,False,2246640.0,65.0,1.0,30.0,25
1320397200,US,USD,146,0,ACH,3,32.0,32,0,372,"1110 Vermont Avenue, NW",LINCOLN Restaurant,False,2247106.0,30.0,1.0,210.0,204
1318294800,US,USD,5,20,ACH,40,1.0,1,0,201,,,False,2279834.0,995.0,2.0,15.0,5
1330128000,US,USD,91,19,CHECK,141,135.0,138,1,20,1200 Conference Center Blvd. ,,False,2279972.0,41.39,4.0,10700.0,185
1320366600,GB,GBP,79,0,ACH,1,18.0,18,1,0,Clement House,Hong Kong Lecture Theatre,False,2312710.0,17.0,3.0,300.0,102
1320451200,US,USD,1,1,ACH,5,9.0,9,1,14,,Online Webinar ,False,2377864.0,55.0,2.0,19.0,1
1323993600,US,USD,4,0,CHECK,1,50.0,50,1,14,30 New Jersey 156,,False,2378132.0,45.0,4.0,400.0,30
1322200800,US,USD,1,22,ACH,32,29.0,29,0,205,Lincoln Square,Food on the Dole Headquarters,False,2378294.0,50.0,1.0,6.0,2
1323651600,AU,AUD,20,6,ACH,13,42.0,42,1,6,"Advanced Technologies Centre Building (ATC Building, Room 322/323.)",Swinburne University Of Technology,False,2410768.0,825.0,1.0,85.0,65
1320210000,BE,EUR,2,4,ACH,5,2.0,2,0,47,,,False,2411068.0,95.0,1.0,3.0,2
1321671600,US,USD,2,0,CHECK,1,12.0,12,1,90,Westfield Century City Mall,Giggles 'n' Hugs,False,2443112.0,12.0,1.0,100.0,2
1322787600,US,USD,4,0,ACH,1,15.0,25,1,1077,"2762 Cobb Parkway, SE",Wingate Hotel,False,2443886.0,25.0,1.0,100.0,4
1335139200,GB,GBP,422,53,ACH,103,35.0,35,1,39,Eton Avenue,,False,2476064.0,18.25,1.0,40.0,422
1324598400,GB,GBP,1,0,ACH,5,14.0,14,1,43,"Unit A, Albert Yard,",Shipshape Studio,False,2574386.0,67.0,2.0,24.0,1
1324245600,US,USD,9,0,CHECK,2,13.0,13,1,231,241 West Federal St.,The Youngstown Business Incubator- 2nd Floor Learning Lab,False,2574596.0,17.91,1.0,60.0,13
1329440400,US,USD,20,0,ACH,1,73.0,73,1,0,Santa Fe College,Fine Arts Hall,False,2574952.0,7.12,1.0,900.0,29
1325689200,US,USD,3,4,CHECK,28,23.0,23,0,279,,,False,2607660.0,20.0,1.0,1000.0,3
1329260400,US,USD,63,6,ACH,32,57.0,57,1,288,Room 10,Vermont Statehouse,False,2639761.0,22.63,2.0,110.0,84
1330063200,US,USD,8,22,ACH,68,66.0,66,1,341,"11300 Montgomery Blvd., NE ",Eldorado High School Performing Arts Center ,False,2640113.0,25.0,2.0,400.0,20
1325851200,US,USD,2,0,ACH,0,4.0,4,1,0,3700 W FLAMINGO AVE,CLUB CROWN ,True,2684669.0,415.0,3.0,105.0,6
1327266000,CA,CAD,22,16,ACH,66,14.0,14,1,614,136 8 ave SE,,False,2705361.0,30.0,3.0,45.0,43
1326922200,US,USD,11,269,ACH,1282,10.0,10,1,301,"902 Broadway, 4th Floor",,False,2705481.0,30.0,1.0,15.0,15
1336694400,CA,CAD,50,2,ACH,24,103.0,110,1,145,1100 Chestnut Street,Departure: Vancouver Museum Parking Lot,False,2705587.0,49.72,2.0,170.0,85
1329523200,US,USD,110,1,CHECK,3,31.0,31,1,462,500 El Camino Real,Leavey Center at Santa Clara University,False,2705607.0,15.0,2.0,4000.0,403
1326095700,US,USD,2,5,ACH,9,0.0,0,0,8,,,True,2705641.0,100.0,1.0,1000.0,2
1348599600,GB,GBP,2,0,ACH,1,36.0,36,1,223,22 Carlton Rd,Capital Business Centre,False,2717445.0,70.14,2.0,100.0,2
1330927200,US,USD,2,0,CHECK,1,50.0,50,1,158,3000 Wakefield Crossing Drive,Living Arts College,False,2738215.0,15.0,2.0,60.0,2
1336109400,US,USD,32,4,CHECK,17,110.0,110,1,161,9650 Reseda Blvd,Northridge United Methodist Church,False,2738339.0,107.88,12.0,1000.0,167
1328074200,GB,GBP,15,1,ACH,4,15.0,15,1,29,356 Holloway Rd,,False,2750267.0,55.0,3.0,80.0,16
1328130000,US,USD,14,0,ACH,6,13.0,13,1,0,9201 San Mateo NE,,False,2770951.0,10.0,1.0,100.0,15
1327573800,US,USD,16,23,CHECK,39,6.0,6,1,765,120 West Lewis Street,Lotus Lounge,False,2771449.0,35.0,2.0,550.0,26
1329282000,US,USD,16,0,ACH,10,23.0,23,1,29,"222 Merchandise Mart Plaza, Suite 147",Merchandise Mart,False,2788361.0,160.0,16.0,570.0,36
1329463800,US,USD,16,2,ACH,11,22.0,22,1,317,934 W Grace Street,VCU Grace Street Theatre,False,2804211.0,20.0,1.0,200.0,26
1331184600,US,USD,16,29,ACH,78,39.0,39,1,252,17501 Franklin Park Drive,Franklin Park Arts Center,False,2821187.0,7.0,1.0,250.0,50
1330419600,US,USD,1,0,ACH,3,20.0,28,1,12,41 Boltwood Walk,Lit,False,2836597.0,10.0,1.0,200.0,2
1350536400,US,USD,31,21,ACH,60,261.0,261,1,209,,,False,2836951.0,48.0,3.0,120.0,69
1333602000,US,USD,5,0,ACH,1,63.0,65,1,0,5332 Stevens Place  ,Stevens Steak House,False,2837115.0,675.0,3.0,555.0,9
1335500100,IE,EUR,74,12,ACH,16,75.0,75,1,146,Pembroke Place,,False,2837521.0,30.0,3.0,50.0,144
1332471600,US,USD,11,0,CHECK,1,45.0,46,1,88,4222 Vineland Avenue,Beverly Garland Holiday Inn,False,2869423.0,650.01,4.0,116.0,12
1336600800,US,USD,27,0,CHECK,1,93.0,94,1,127,Room ACB 150,TTUHSC,False,2869467.0,110.0,6.0,1500.0,51
1330758000,US,USD,10,7,ACH,32,24.0,24,1,3,,,False,2886721.0,40.0,1.0,2500.0,28
1330315200,US,USD,10,1,ACH,8,11.0,11,1,149,,Hackney’s on Lake,False,2935085.0,78.34,2.0,105.0,14
1335423600,US,USD,144,0,CHECK,1,55.0,55,1,124,475 Stuyvesant Avenue,Shenorock Shore Club,False,3000199.0,253.16,3.0,650.0,323
1332271800,GB,GBP,4,85,ACH,241,22.0,22,1,869,Europoint Centre,,False,3000207.0,55.75,1.0,6.0,4
1349566200,GB,GBP,39,1,ACH,2,126.0,222,1,308,4 The Embankment,4th floor,False,3000267.0,8.75,1.0,53.0,39
1333339200,GB,GBP,1,3,ACH,25,34.0,34,0,437,,,False,3000335.0,3501.0,12.0,600.0,2
1332779400,US,USD,4,0,CHECK,1,28.0,28,1,516,University of New Hampshire- Durham,,False,3000853.0,60.0,4.0,140.0,39
1332136800,US,USD,109,3,CHECK,10,8.0,15,1,229,180 Capp Street,The Secret Alley,False,3032981.0,20.0,2.0,400.0,270
1366930800,US,USD,93,1,ACH,2,40.0,53,1,394,10381 Midway,Patrick Ranch Museum,False,3033177.0,25.0,1.0,1000.0,190
1332819000,US,USD,11,11,ACH,31,23.0,23,1,173,2400 Boston St,,False,3033511.0,115.0,5.0,230.0,15
1335715200,NZ,NZD,56,0,ACH,2,55.0,57,1,0,Victoria St W,,False,3033721.0,32.6,2.0,101.0,85
1343257200,US,USD,9,1,CHECK,5,140.0,140,1,483,"School of Business, 2301 S 3rd St",University of Louisville,False,3065879.0,99.0,1.0,51.0,22
1334192400,US,USD,4,0,ACH,69,35.0,35,1,0,1000 Oak St,Oakland Museum of California,False,3066433.0,10.0,1.0,280.0,6
1336708800,US,USD,11,0,ACH,1,59.0,59,1,0,1480 E. Main Ave.,,False,3099275.0,340.0,3.0,155.0,24
1332131400,US,USD,1,5,ACH,28,1.0,1,1,32,818 B 6th Ave,,False,3131475.0,10.0,1.0,200.0,4
1335567600,GB,GBP,0,0,,0,,40,1,13,,,True,,,,0.0,0
1333702800,US,USD,1,0,ACH,9,16.0,16,1,66,135 e. 103rd,,False,3155077.0,195.0,3.0,45.0,11
1336258800,US,USD,49,2,CHECK,5,5.0,5,0,569,221 College Lane,Roanoke College,False,3191093.0,17.0,2.0,2000.0,56
1341687600,US,USD,1,3,CHECK,5,2.0,2,1,973,8900 SW 168 St,Christ Fellowship Palmetto Bay Campus,False,3196741.0,175.0,1.0,50.0,1
1334697300,US,USD,127,6,CHECK,41,21.0,21,1,168,7800 Kingery Highway,Holiday Inn,False,3197211.0,54.71,2.0,175.0,152
1337214600,US,USD,4,1206,ACH,1282,50.0,50,1,1060,4201 American Boulevard,Hampton Inn,False,3197225.0,373.0,2.0,48.0,4
1333515600,US,USD,12,0,CHECK,1,0.0,0,1,167,399 4th Street,Whole Foods Market SoMa,False,3197425.0,3.73,1.0,200.0,23
1350964800,GB,GBP,1,9,ACH,43,202.0,202,1,251,Victoria Chambers ,Signals Media Arts Centre,False,3229775.0,105.0,1.0,6.0,1
1335848400,US,USD,2,0,CHECK,1,29.0,29,1,0,1 John Marshall Drive,Marshall University- Don Morris Room,False,3230021.0,15.0,1.0,100.0,3
1336377900,CA,CAD,32,6,ACH,37,31.0,31,1,563,1455 Quebec Street ,,False,3262925.0,39.16,1.0,600.0,188
1337237100,US,USD,23,0,ACH,3,26.0,31,1,9,135 N. Sweetzer Ave #2,,False,3262967.0,6947.0,9.0,200.0,38
1334271600,US,USD,3,0,ACH,1,6.0,6,1,0,871 Dubuque Avenue,Dacor Design & Culinary Center,True,3263011.0,225.0,1.0,30.0,3
1336280400,AU,AUD,10,1,ACH,2,29.0,29,1,53,21 Kingston Rd,,False,3263155.0,59.12000000000001,2.0,120.0,10
1363149000,US,USD,10,1,CHECK,2,36.0,36,0,683,49 N. Dean Street,ONE RIVER GALLERY,False,3285321.0,375.0,8.0,800.0,48
1349492400,US,USD,68,0,ACH,1,161.0,179,1,0,2702 South 10th Street,Bancroft Street Market,False,3295067.0,57.63,2.0,400.0,123
1338247800,AU,AUD,1,0,ACH,10,49.0,49,1,49,7 Staghorn Avenue,QT Gold Coast Hotel  ,False,3295113.0,1157.7,1.0,20.0,1
1348185600,US,GBP,9,2,ACH,6,115.0,115,1,121,123 Milltown Rd,Shaw's Bridge Sports Association (Instonians/Cooke RFC),False,3295209.0,143.75,3.0,120.0,9
1334203200,US,USD,1,0,ACH,0,1.0,1,1,0,Pine St,,True,3301759.0,1250.0,4.0,300.0,9
1338910800,AU,AUD,5,2,ACH,19,38.0,38,1,71,,National Wine Centre of Australia,False,3328273.0,201.8,2.0,35.0,7
1338444000,CA,CAD,6,1,ACH,11,43.0,45,1,116,340 Wellington St,APK Live,False,3328281.0,7.0,1.0,100.0,17
1335679200,US,USD,39,195,CHECK,1006,12.0,12,1,420,90 NW 29 Street,,False,3334027.0,90.0,2.0,70.0,70
1337158800,US,USD,39,6,ACH,11,14.0,14,0,646,411 S Mill Ave,,False,3361901.0,70.0,2.0,400.0,84
1337911200,US,USD,2,163,ACH,1502,29.0,29,0,303,40 Prospect Street,,False,3393707.0,22.0,6.0,160.0,12
1343363400,US,USD,1,237,ACH,1502,92.0,92,0,303,40 Prospect Street,,False,3394203.0,32.0,6.0,70.0,11
1347395400,CA,CAD,11,9,ACH,25,55.0,57,1,491,395 rue de la Couronne Québec,TRYP Québec Hôtel Pur,False,3426471.0,68.99,1.0,50.0,54
1342589400,GB,GBP,7,20,ACH,315,71.0,72,1,797,Sandy Lane,,False,3459109.0,17.5,3.0,250.0,79
1336370400,US,USD,1,29,ACH,29,0.0,0,0,362,,,True,3459395.0,475.05,1.0,1000.0,1
1342944000,GB,GBP,47,13,ACH,24,73.0,73,1,314, 1 Shortlands,,False,3459411.0,91.47,1.0,300.0,47
1338634800,US,USD,0,0,,0,21.0,21,1,261,777 Harrah's Blvd ,,False,3494417.0,45.0,1.0,100.0,0
1337742000,US,USD,5,2,ACH,3,9.0,9,0,214,26851 Castlecliff Ln. ,Home of Paula Tobey,False,3509273.0,25.0,1.0,12.0,5
1339905600,US,USD,8,83,ACH,228,32.0,32,1,513,43 SW Naito Parkway,,False,3525109.0,17.91,1.0,40.0,19
1338692400,US,USD,7,14,ACH,28,12.0,12,1,440,1310 white st ,,False,3557275.0,600.0,8.0,1010.0,12
1364428800,CA,CAD,29,2,ACH,3,36.0,36,1,1116,3550 Pharmacy Ave,BMO Institute for Learning,False,3557855.0,46.01,1.0,140.0,119
1345773600,CA,CAD,45,2,ACH,4,39.0,39,1,64,1873 Bloor Street West,"Area 1, High Park ",False,3562061.0,120.0,6.0,410.0,98
1341167400,US,USD,7,0,CHECK,4,25.0,25,1,0,21 Broad Street ,The Bethel Inn,False,3655862.0,49.28,3.0,75.0,20
1342825200,CA,CAD,7,110,ACH,394,38.0,38,1,658,3005 119 Street NW,Providence Renewal Centre,False,3688714.0,210.51,1.0,12.0,7
1346040000,US,USD,9,7,CHECK,30,76.0,76,1,128,35 W Water St,,False,3688856.0,32.26,3.0,100.0,12
1340359200,AU,AUD,21,0,ACH,3,8.0,10,1,3,Coniston Ln,Coniston Lane (Ex Woodland),False,3689048.0,58.0,4.0,200.0,34
1342771200,US,USD,23,0,ACH,5,38.0,38,1,0,1060 E. 47th St.,The Little Black Pearl,False,3689120.0,35.0,2.0,400.0,41
1367366400,GB,GBP,98,19,ACH,24,52.0,317,1,354,1 Shortlands,Novotel London West,False,3721102.0,22.85,1.0,110.0,94
1347836400,US,USD,25,2,CHECK,5,90.0,90,1,418,4949 E. Lincoln Dr.,,False,3721704.0,359.95,2.0,100.0,39
1347750000,US,USD,2,16,ACH,19,78.0,78,0,339,,,False,3753906.0,426.55,1.0,25.0,3
1341201600,CA,CAD,4,2,ACH,13,8.0,8,1,513,64 Mississauga Street West,era67,False,3753930.0,10.0,2.0,115.0,4
1346996700,US,USD,7,199,ACH,561,75.0,75,1,425,1 Mohegan Sun Blvd,,False,3754442.0,22.0,1.0,40.0,20
1354149000,GB,GBP,26,2,ACH,5,53.0,105,1,310,68-78 Vicar Ln,"The Food Academy, above Flannels",False,3754566.0,22.97,1.0,44.0,44
1349895600,US,USD,41,1,CHECK,3,70.0,103,1,666,115 SW 2nd St.,Majestic Theatre,False,3786948.0,65.0,10.0,985.0,567
1348182000,US,USD,614,11,ACH,78,79.0,79,1,0,W 183rd St,Pretty Muddy Farms,False,3819498.0,569.16,9.0,20700.0,1650
1349209800,CA,CAD,5,2,ACH,6,17.0,20,1,448,140-4020 rue Saint-Ambroise,Restaurant l'Ambroisie,False,3852632.0,65.0,1.0,30.0,6
1341972000,US,USD,0,0,,0,1.0,1,1,0,4801 E Fowler Ave,musuem of science and industry-Tampa,True,3852706.0,805.0,5.0,420.0,0
1359756000,NZ,NZD,64,8,ACH,10,176.0,201,0,0,90 Akoranga Drive,AUT North Shore Campus ,False,3869666.0,482.8,5.0,480.0,130
1346614200,US,USD,13,3,ACH,14,13.0,13,1,118,1909 Woodall Rodgers Fwy.,Dallas Center for Architecture (AIA Office),False,3885128.0,49.99,2.0,45.0,13
1348439400,GB,GBP,21,1,ACH,5,64.0,64,1,159,Queen Victoria St,Salvation Army International Headquarters,False,3918188.0,27.55,1.0,36.0,36
1349132400,US,USD,23,2,CHECK,4,68.0,68,1,274,4101 Clyde Park Ave SW,SJV,False,3950606.0,116.14,2.0,400.0,96
1353389400,US,USD,6,42,CHECK,49,117.0,117,1,379,9882 S Santa Monica Blvd,The Peninsula Beverly Hills,False,3950674.0,456.85,4.0,350.0,21
1344740400,US,USD,14,14,ACH,34,17.0,17,1,672,8250 North Central Expressway,DoubleTree Hotel,False,3950978.0,85.0,4.0,280.0,19
1352145600,US,USD,1,0,ACH,1,-36.0,5,1,0,,Garland Fire Fighters Association Local 1293,False,3983260.0,8.46,1.0,5000.0,1
1366401600,US,USD,6,34,CHECK,47,99.0,99,1,766,111 Barnes Point Road,NatureBridge in Olympic National Park,False,3983406.0,1000.0,6.0,118.0,17
1344852000,GB,GBP,14,0,ACH,0,7.0,8,1,0,262 Old Street,Club Aquarium,True,4012196.0,40.0,1.0,100.0,0
1346211000,US,USD,12,32,ACH,48,18.0,18,1,1048,121 South 17th Street,Square 1682 (at Palomar Hotel),False,4048716.0,26.52,2.0,60.0,13
1346727600,AU,AUD,64,28,ACH,48,24.0,24,1,545,215 Pacific Hwy,,False,4049278.0,114.72,3.0,360.0,85
1351821600,US,USD,1,0,CHECK,1,83.0,83,1,101,,The Reno Riverwalk District,False,4049370.0,8.79,2.0,3100.0,1
1348792200,AU,AUD,2,5,ACH,23,48.0,48,1,70,115 Military Rd,Kaliber Events,False,4049392.0,176.62,2.0,60.0,2
1345780800,CA,CAD,10,11,ACH,21,12.0,12,1,126,137 Cityview Dr,227 Lounge,True,4053110.0,315.0,3.0,500.0,41
1351119600,US,USD,1,3,ACH,10,1.0,1,1,216,,,False,4115026.0,90.0,1.0,100.0,1
1348189200,US,USD,27,4,ACH,11,32.0,32,1,147,548 Fillmore St,The Center SF ,False,4115072.0,345.69,5.0,155.0,37
1349577900,US,USD,43,13,CHECK,33,32.0,33,1,463,600 Cardinal Lane,,False,4147384.0,135.78,10.0,1090.0,217
1352250000,US,USD,23,31,ACH,101,20.0,20,1,108,13255 W McMillan Rd,Pioneer Elementary,False,4147552.0,35.0,1.0,25.0,25
1347913800,US,USD,35,3,CHECK,6,22.0,26,1,945,614 SW 11th Ave.,"The Governor Hotel, Second Floor Library ",False,4147580.0,30.0,2.0,80.0,63
1349415000,US,USD,606,0,CHECK,2,39.0,40,1,0,2601 Bunker Hill Dr,Jacobs High School,False,4159184.0,20.0,1.0,2400.0,742
1347121500,US,USD,2,1051,ACH,1666,12.0,12,0,1430,8400 Manatee Ave W,,False,4179904.0,332.95,4.0,18.0,3
1349667000,GB,GBP,5,18,ACH,42,41.0,41,1,280,72 Old Brompton Rd,,False,4180078.0,39.0,1.0,16.0,15
1349391600,US,USD,1,0,CHECK,1,37.0,37,1,0,6200 S. Drexel Avenue ,Harriet M. Harris Building ,False,4188724.0,10.0,1.0,100.0,3
1347613200,US,USD,1,112,ACH,630,12.0,12,0,327,657 Harrison Street,,False,4212842.0,115.0,2.0,56.0,2
1350244800,US,USD,1,0,ACH,1,33.0,43,1,170,Crow Canyon Rd,EQ & Equine ,False,4213050.0,833.3399999999998,3.0,27.0,1
1353033000,US,USD,8,0,ACH,1,71.0,71,1,617,9811 Whiskey Bottom Road,North Laurel Community Center,False,4245718.0,20.0,1.0,200.0,8
1351224000,US,USD,6,401,ACH,1502,50.0,50,0,436,40 Prospect Street,,False,4246016.0,22.0,6.0,82.0,20
1364866200,GB,GBP,1,0,ACH,1,35.0,55,1,308,London Road,Derby Conference Centre,False,4261612.0,20.07,2.0,36.0,1
1351152000,US,USD,81,23,CHECK,56,44.0,44,1,322,4500 Enterprise Drive,Pollak Hospital,False,4275680.0,20.0,1.0,100.0,219
1349996400,US,USD,19,7,ACH,12,30.0,30,1,264,150 Holmes Rd,Timber Ridge Whitetail Lodge,False,4278266.0,116.14,3.0,65.0,28
1348516800,US,USD,14,41,CHECK,62,14.0,14,1,1127,"777 Main St., 40th Floor",,False,4278458.0,280.0,7.0,700.0,60
1351486800,GB,GBP,16,23,ACH,58,36.0,48,1,41,10 Pilgrim St,Tyneside Cinema,False,4278794.0,6.87,1.0,79.0,29
1351904400,GB,GBP,38,15,ACH,58,47.0,48,1,38,,Kirkleatham Showground & Woodland,False,4310846.0,184.63000000000005,37.0,592.0,138
1352872800,AU,AUD,5,50,ACH,56,59.0,59,0,634,,,False,4311186.0,55.36,2.0,16.0,8
1352426400,GB,GBP,11,22,ACH,58,53.0,54,1,38,,Kirkleatham Showground & Woodland,False,4311272.0,184.63000000000005,37.0,592.0,28
1351555200,US,USD,9,28,ACH,101,21.0,21,1,132,1100 E Chateau Dr,Chief Joseph Elementary,False,4311598.0,32.0,1.0,25.0,9
1352264400,US,USD,28,9,ACH,20,49.0,49,1,1241,255 Country Club Drive,San Luis Obispo Country Club,False,4339394.0,40.54,2.0,700.0,84
1354863600,CA,CAD,18,39,ACH,81,79.0,79,1,525,6 Princess Street W,,False,4344064.0,20.0,1.0,80.0,31
1358046000,US,USD,2,7,CHECK,9,105.0,105,0,582,,4 Locations: Please select your preferred ticket option to the right. Call Chelsea with questions: (207) 831-3200,False,4377016.0,1779.9799999999998,8.0,475.0,2
1369767600,GB,GBP,1,1,ACH,3,238.0,238,1,9,Millbrook,Bar Des Arts,False,4377260.0,1441.0,1.0,30.0,1
1351290600,US,USD,10,0,CHECK,1,27.0,33,1,1267,204 West 77,Pure Yoga,False,4377706.0,100.0,5.0,260.0,14
1348527600,RO,EUR,0,0,,0,1.0,1,1,0,,,True,4380422.0,,1.0,0.0,0
1353560400,CA,CAD,98,2,ACH,3,23.0,56,1,142,1 Athletes Way,,False,4409728.0,60.85,6.0,601.0,178
1351702800,GB,GBP,9,0,ACH,1,13.0,13,1,0,18-20 Warwick,Sanctum Soho Hotel ,False,4442318.0,45.0,1.0,30.0,17
1353046500,US,USD,2,0,CHECK,1,44.0,45,1,0,325 Indian Trail,Boulders Sport Climbing Center,False,4442708.0,10.0,1.0,200.0,22
1355769900,GB,GBP,4,10,ACH,25,74.0,75,1,589,36 Dalmeny Street,Out of the Blue & Drill Hall Arts Cafe,False,4443226.0,133.04999999999998,5.0,49.0,22
1354064400,AU,AUD,1,1,ACH,3,52.0,52,1,120,Studio 303,REDgum Communications,False,4474944.0,677.72,1.0,10.0,1
1349650800,GB,EUR,0,0,,0,,1,1,0,,,True,4475100.0,90.0,1.0,0.0,0
1354320000,US,USD,1,105,CHECK,214,55.0,55,1,767,50 Public Square,Terminal Tower,False,4475304.0,40.0,8.0,400.0,3
1359763200,US,USD,136,0,ACH,3,118.0,118,1,12,275 S River Rd,Baton Rouge River Center,False,4475374.0,10.0,1.0,1000.0,312
1351569600,GB,GBP,23,1,ACH,14,19.0,20,1,399,80 Haymarket,Hub Westminster,False,4507544.0,10.0,1.0,110.0,23
1352883600,DE,EUR,27,4,ACH,15,24.0,35,1,88,19 Prinzessinnenstraße,Betahaus,False,4507734.0,12.0,1.0,100.0,45
1371690000,US,USD,1,0,ACH,1,9.0,63,1,213,1 West Exchange Street,Omni Hotel Providence,False,4508330.0,820.0,2.0,120.0,1
1350039600,US,USD,10,1,ACH,13,0.0,0,1,39,,,False,4525550.0,75.0,12.0,131100.0,109
1355122800,GB,GBP,35,42,ACH,58,57.0,57,1,74,Cardigan Fields Rd,Leeds Vue Kirkstall,False,4541096.0,18.26,3.0,444.0,78
1352525400,US,USD,74,8,ACH,30,25.0,25,1,86,402 N Main Ave,Icon Lounge,False,4557178.0,42.0,3.0,121.0,121
1352086200,CA,CAD,34,20,ACH,25,19.0,19,0,812,800 Robson St,UBC Robson Square,False,4573722.0,10.0,3.0,385.0,123
1380837600,CA,CAD,17,29,ACH,32,346.0,346,1,643,3377 Bayview Avenue,Bayview Campus Auditorium,False,4605744.0,183.28,1.0,100.0,18
1352203200,US,USD,0,0,,0,15.0,15,1,424,701 West 135th Street,PHUKET NYC,False,4609560.0,,1.0,100.0,0
1355688000,US,USD,25,3,ACH,7,53.0,53,1,548,824 Hennepin Ave,Experimental Thinking Centre,False,4638786.0,92.56,1.0,150.0,49
1354579200,US,USD,1,0,ACH,0,17.0,17,1,615,123 Kercheval Ave.,The Hill Seafood & Chophouse,False,4639066.0,5.0,2.0,100.0,2
1357466400,US,USD,17,0,ACH,2,70.0,70,1,1477,2460 Wilshire Blvd,The Charleston,False,4656101.0,85.0,1.0,27.0,27
1359586800,US,USD,7,70,ACH,88,94.0,94,0,1164,,,False,4667063.0,232.42,1.0,20.0,9
1363643100,CA,CAD,26,113,ACH,314,121.0,140,0,513,1 Atkinson St,Central - Meeting Room A/B,False,4671781.0,6.57,1.0,90.0,53
1353466800,US,USD,2,31,CHECK,54,17.0,17,1,854,5252 Corporate Blvd,,False,4704023.0,38.65,6.0,180.0,39
1357458900,US,USD,442,36,ACH,223,54.0,63,1,355,200 E Bland St,All American Pub,False,4704733.0,290.0,4.0,864.0,675
1369438200,US,USD,1,0,ACH,2,201.0,201,1,1,1314 18th Street Northwest,DC Couples Counseling,False,4704875.0,225.81,1.0,5.0,1
1358280000,US,USD,8,22,ACH,39,73.0,73,1,523,One Martine Avenue,Pace University Graduate Center,False,4704877.0,27.51,1.0,30.0,10
1353974400,GB,GBP,2,5,ACH,16,21.0,21,1,260,Abbey Park Industrial Estate,Basepoint Romsey,False,4721761.0,55.1,2.0,10.0,1
1358830800,CA,CAD,4,13,ACH,34,71.0,71,1,224,519 1 St W,Cochrane CookHouse,False,4769947.0,22.51,1.0,15.0,4
1359075600,CA,CAD,1,14,ACH,34,74.0,74,1,224,519 1 St W,Cochrane CookHouse,False,4769999.0,60.11,1.0,10.0,1
1364533200,DE,EUR,4,52,ACH,70,130.0,136,1,42,28 Marienplatz,Schwörsaal,False,4781763.0,23.11,2.0,150.0,11
1354251600,GB,GBP,2,25,ACH,48,10.0,10,0,315,,,False,4802519.0,64.5,2.0,220.0,2
1356138000,GB,GBP,49,0,ACH,1,35.0,35,1,550,28 Clare Street,The Birdcage,False,4802937.0,5.0,1.0,50.0,49
